2019-06-14T10:03:50.349Z,0
2019-06-14T10:03:51.952Z,0
2019-06-14T10:04:01.961Z,0
2019-06-14T10:04:11.968Z,0
2019-06-14T10:04:21.975Z,0
2019-06-14T10:04:31.983Z,0
2019-06-14T10:04:41.985Z,0
2019-06-14T10:04:51.995Z,0
2019-06-14T10:05:02.004Z,0
2019-06-14T10:05:12.008Z,0
2019-06-14T10:05:22.009Z,0
2019-06-14T10:05:32.011Z,0
2019-06-14T10:05:42.010Z,0
2019-06-14T10:05:52.020Z,0
2019-06-14T10:06:02.026Z,0
2019-06-14T10:06:12.032Z,0
2019-06-14T10:06:22.033Z,0
2019-06-14T10:06:32.040Z,0
2019-06-14T10:06:42.046Z,0
2019-06-14T10:06:52.046Z,0
2019-06-14T10:07:02.048Z,0
2019-06-14T10:07:12.056Z,0
2019-06-14T10:07:19.824Z,48
2019-06-14T10:07:20.297Z,12552
2019-06-14T10:07:20.572Z,5900
2019-06-14T10:07:20.767Z,4000
2019-06-14T10:07:20.958Z,3400
2019-06-14T10:07:21.213Z,4000
2019-06-14T10:07:21.403Z,3100
2019-06-14T10:07:21.565Z,3600
2019-06-14T10:07:21.732Z,2400
2019-06-14T10:07:21.900Z,4300
2019-06-14T10:07:22.084Z,4300
2019-06-14T10:07:22.268Z,3100
2019-06-14T10:07:22.436Z,5400
2019-06-14T10:07:22.611Z,5300
2019-06-14T10:07:22.782Z,4800
2019-06-14T10:07:22.968Z,6000
2019-06-14T10:07:23.153Z,5500
2019-06-14T10:07:23.308Z,3600
2019-06-14T10:07:23.453Z,3900
2019-06-14T10:07:23.636Z,7100
2019-06-14T10:07:23.831Z,9100
2019-06-14T10:07:24.044Z,8100
2019-06-14T10:07:24.242Z,6500
2019-06-14T10:07:24.412Z,7400
2019-06-14T10:07:24.615Z,7900
2019-06-14T10:07:24.840Z,7400
2019-06-14T10:07:25.026Z,7200
2019-06-14T10:07:25.204Z,4900
2019-06-14T10:07:25.396Z,7500
2019-06-14T10:07:25.587Z,8400
2019-06-14T10:07:25.783Z,8500
2019-06-14T10:07:25.975Z,9600
2019-06-14T10:07:26.184Z,8600
2019-06-14T10:07:26.400Z,9200
2019-06-14T10:07:26.591Z,8200
2019-06-14T10:07:26.779Z,7200
2019-06-14T10:07:26.940Z,6419
2019-06-14T10:07:27.100Z,7481
2019-06-14T10:07:27.270Z,6200
2019-06-14T10:07:27.452Z,8200
2019-06-14T10:07:27.633Z,8700
2019-06-14T10:07:27.798Z,5400
2019-06-14T10:07:27.964Z,8200
2019-06-14T10:07:28.132Z,6500
2019-06-14T10:07:28.291Z,8000
2019-06-14T10:07:28.447Z,2870
2019-06-14T10:07:28.547Z,0
2019-06-14T10:07:38.551Z,0
2019-06-14T10:07:48.551Z,0
2019-06-14T10:07:58.560Z,0
2019-06-14T10:08:07.836Z,330
2019-06-14T10:08:08.006Z,69346
2019-06-14T10:08:08.477Z,237349
2019-06-14T10:08:10.069Z,625846
2019-06-14T10:08:13.656Z,634118
2019-06-14T10:08:17.179Z,0
2019-06-14T10:08:21.585Z,13086
2019-06-14T10:08:21.816Z,115108
2019-06-14T10:08:22.742Z,324704
2019-06-14T10:08:24.746Z,283109
2019-06-14T10:08:26.409Z,48247
2019-06-14T10:08:26.836Z,10977
2019-06-14T10:08:27.032Z,5000
2019-06-14T10:08:27.211Z,4700
2019-06-14T10:08:27.357Z,2600
2019-06-14T10:08:27.490Z,2800
2019-06-14T10:08:27.625Z,2600
2019-06-14T10:08:27.760Z,2600
2019-06-14T10:08:27.912Z,3100
2019-06-14T10:08:28.046Z,2600
2019-06-14T10:08:28.178Z,3000
2019-06-14T10:08:28.311Z,3000
2019-06-14T10:08:28.456Z,2900
2019-06-14T10:08:28.615Z,4400
2019-06-14T10:08:28.781Z,2900
2019-06-14T10:08:28.919Z,3200
2019-06-14T10:08:29.071Z,3400
2019-06-14T10:08:29.213Z,5700
2019-06-14T10:08:29.367Z,3600
2019-06-14T10:08:29.515Z,3200
2019-06-14T10:08:29.662Z,2600
2019-06-14T10:08:29.816Z,4300
2019-06-14T10:08:29.967Z,4100
2019-06-14T10:08:30.122Z,3900
2019-06-14T10:08:30.289Z,5500
2019-06-14T10:08:30.451Z,3100
2019-06-14T10:08:30.610Z,6100
2019-06-14T10:08:30.762Z,3200
2019-06-14T10:08:30.909Z,3200
2019-06-14T10:08:31.052Z,2700
2019-06-14T10:08:31.190Z,3900
2019-06-14T10:08:31.329Z,4100
2019-06-14T10:08:31.466Z,3700
2019-06-14T10:08:31.600Z,3200
2019-06-14T10:08:31.721Z,3500
2019-06-14T10:08:31.849Z,3300
2019-06-14T10:08:31.978Z,3700
2019-06-14T10:08:32.108Z,3000
2019-06-14T10:08:32.235Z,3200
2019-06-14T10:08:32.363Z,2800
2019-06-14T10:08:32.494Z,2900
2019-06-14T10:08:32.620Z,3400
2019-06-14T10:08:32.758Z,3400
2019-06-14T10:08:32.886Z,3200
2019-06-14T10:08:33.013Z,2700
2019-06-14T10:08:33.138Z,2257
2019-06-14T10:08:33.271Z,3729
2019-06-14T10:08:33.413Z,4514
2019-06-14T10:08:33.583Z,2900
2019-06-14T10:08:33.711Z,3200
2019-06-14T10:08:33.843Z,2900
2019-06-14T10:08:33.972Z,2900
2019-06-14T10:08:34.105Z,3200
2019-06-14T10:08:34.235Z,5100
2019-06-14T10:08:34.378Z,5100
2019-06-14T10:08:34.523Z,3900
2019-06-14T10:08:34.686Z,8900
2019-06-14T10:08:34.849Z,5100
2019-06-14T10:08:34.998Z,3900
2019-06-14T10:08:35.149Z,6500
2019-06-14T10:08:35.303Z,3600
2019-06-14T10:08:35.449Z,4100
2019-06-14T10:08:35.592Z,3600
2019-06-14T10:08:35.738Z,3900
2019-06-14T10:08:35.869Z,3600
2019-06-14T10:08:36.005Z,3672
2019-06-14T10:08:36.146Z,4928
